x in Angstrom	y in Volt
657,55	50141,37
657,70	50001,64
657,84	49775,31
657,99	49681,38
658,14	50008,28
658,29	49758,38
658,43	49329,44
658,58	49367,05
658,73	48988,58
658,87	49224,51
659,02	49255,64
659,16	49140,95
659,31	48925,54
659,46	48777,70
659,60	48687,90
659,75	48476,79
659,90	48603,17
660,04	48376,45
660,19	48462,90
660,34	48350,08
660,48	48390,03
660,63	48447,29
660,77	47989,72
660,92	48217,69
661,07	48259,51
661,21	48120,79
661,36	47961,48
661,51	47933,78
661,65	48153,01
661,80	48024,20
661,94	47974,97
662,09	48052,13
662,23	47939,55
662,38	47780,40
662,53	47755,98
662,67	47649,02
662,82	47994,48
662,96	47649,09
663,11	47686,39
663,26	47445,47
663,40	47151,50
663,55	47009,11
663,69	46917,36
663,84	46915,18
663,98	46901,37
664,13	46890,14
664,27	46626,75
664,42	46780,68
664,56	46582,90
664,71	46460,65
664,86	46537,18
665,00	46304,46
665,15	46254,45
665,29	46177,52
665,44	46150,06
665,58	46029,44
665,73	46304,07
665,87	45985,44
666,02	45916,24
666,16	45817,39
666,31	45705,67
666,45	45887,84
666,60	45792,89
666,74	45645,36
666,89	45789,69
667,03	45446,57
667,18	45641,07
667,32	45598,39
667,47	45282,50
667,61	45239,59
667,75	45247,31
667,90	45332,67
668,04	45129,12
668,19	44910,98
668,33	45084,26
668,48	44717,42
668,62	44507,78
668,77	44438,97
668,91	44291,91
669,06	44160,14
669,20	44147,73
669,34	44294,87
669,49	44056,06
669,63	44076,89
669,78	44190,56
669,92	44091,01
670,07	43835,58
670,21	43875,99
670,35	43597,86
670,50	43825,67
670,64	43813,97
670,79	43542,16
670,93	43569,54
671,07	43319,49
671,22	43481,77
671,36	43386,82
671,50	43244,75
671,65	43298,97
671,79	43268,78
671,94	43355,30
672,08	42880,88
672,22	43132,72
672,37	42986,59
672,51	42726,56
672,65	42581,60
672,80	42715,87
672,94	42774,85
673,08	42462,31
673,23	42494,06
673,37	42191,98
673,52	42356,36
673,66	42230,36
673,80	42186,21
673,95	41979,15
674,09	41931,24
674,23	41996,62
674,37	41551,76
674,52	41783,32
674,66	41655,45
674,80	41490,60
674,95	41600,14
675,09	41363,20
675,23	41178,37
675,38	41185,39
675,52	41048,55
675,66	41316,62
675,80	41054,17
675,95	41339,17
676,09	41019,37
676,23	40979,35
676,38	40843,52
676,52	40659,47
676,66	40794,60
676,80	40956,57
676,95	40540,73
677,09	40686,31
677,23	40604,08
677,37	40650,81
677,52	40470,13
677,66	40192,77
677,80	40140,73
677,94	40249,80
678,09	40112,41
678,23	39823,98
678,37	39744,32
678,51	39713,51
678,66	39779,82
678,80	39761,10
678,94	39477,74
679,08	39395,04
679,22	39412,98
679,37	39575,73
679,51	39297,13
679,65	39230,50
679,79	39006,98
679,93	39194,77
680,08	38875,52
680,22	38837,52
680,36	38899,70
680,50	38797,81
680,64	38601,83
680,78	38771,52
680,93	38642,40
681,07	38340,94
681,21	38754,51
681,35	38625,08
681,49	38291,63
681,63	38120,62
681,78	38131,93
681,92	38115,70
682,06	38378,93
682,20	38086,68
682,34	37859,57
682,48	37820,56
682,62	37884,38
682,77	37744,65
682,91	37463,94
683,05	37470,96
683,19	37685,98
683,33	37483,45
683,47	37409,87
683,61	37150,39
683,75	36933,97
683,89	36974,46
684,04	36810,07
684,18	36871,86
684,32	36854,93
684,46	36703,27
684,60	36746,41
684,74	36639,45
684,88	36314,27
685,02	36264,03
685,16	36339,08
685,30	36192,72
685,44	36094,57
685,58	36081,70
685,72	35761,12
685,87	36116,49
686,01	35817,30
686,15	35807,54
686,29	35687,79
686,43	35372,20
686,57	35556,40
686,71	35586,91
686,85	35326,33
686,99	35440,39
687,13	35238,79
687,27	35163,19
687,41	35005,99
687,55	34788,86
687,69	34788,86
687,83	34641,57
687,97	34436,69
688,11	34316,70
688,25	34319,28
688,39	34193,90
688,53	33944,63
688,67	34211,22
688,81	33946,97
688,95	33716,43
689,09	33610,64
689,23	33299,19
689,37	33262,29
689,51	33001,09
689,65	32915,42
689,79	32729,66
689,93	32827,11
690,07	32521,12
690,21	32368,52
690,35	32067,84
690,49	31985,37
690,63	31876,22
690,76	32000,66
690,90	31401,33
691,04	31378,78
691,18	31360,29
691,32	31187,09
691,46	30648,85
691,60	30775,63
691,74	30863,01
691,88	30519,34
692,02	30452,32
692,16	30093,75
692,30	29978,83
692,44	29504,79
692,57	29547,16
692,71	29391,43
692,85	29531,32
692,99	29068,28
693,13	28688,96
693,27	28449,06
693,41	28440,24
693,55	28408,80
693,69	28138,00
693,82	27727,00
693,96	27807,28
694,10	27460,80
694,24	27264,67
694,38	27301,72
694,52	27221,83
694,66	26766,60
694,79	26925,83
694,93	26492,45
695,07	26514,68
695,21	26201,91
695,35	25919,72
695,49	25853,87
695,62	25661,01
695,76	25571,21
695,90	25280,83
696,04	25066,12
696,18	25004,96
696,31	24702,40
696,45	24502,13
696,59	24374,73
696,73	23974,26
696,87	23800,21
697,00	23574,19
697,14	23620,45
697,28	23303,47
697,42	23157,34
697,56	23066,45
697,69	22958,08
697,83	22733,16
697,97	22655,29
698,11	22607,94
698,24	22378,64
698,38	22112,45
698,52	21940,03
698,66	21750,68
698,80	21579,12
698,93	21441,18
699,07	21392,73
699,21	20981,89
699,34	20743,70
699,48	20761,64
699,62	20556,30
699,76	20326,85
699,89	20165,90
700,03	20016,73
700,17	19857,18
700,31	19742,11
700,44	19440,02
700,58	19278,52
700,72	19200,90
700,85	19028,63
700,99	18902,32
701,13	18657,74
701,26	18483,60
701,40	18307,36
701,54	18031,18
701,68	17976,64
701,81	17800,94
701,95	17731,04
702,09	17531,00
702,22	17418,11
702,36	17247,88
702,50	17085,44
702,63	16910,92
702,77	16737,48
702,91	16512,64
703,04	16455,37
703,18	16393,66
703,31	16165,14
703,45	15944,51
703,59	15715,37
703,72	15704,06
703,86	15585,39
704,00	15437,63
704,13	15349,47
704,27	15046,06
704,40	14895,09
704,54	14755,21
704,68	14736,95
704,81	14573,35
704,95	14388,91
705,08	14227,80
705,22	14102,90
705,36	13905,43
705,49	13910,97
705,63	13742,38
705,76	13579,48
705,90	13451,68
706,04	13360,71
706,17	13248,99
706,31	13085,47
706,44	12981,24
706,58	12791,11
706,71	12771,29
706,85	12557,13
706,99	12495,65
707,12	12347,81
707,26	12231,72
707,39	12117,11
707,53	12046,74
707,66	11917,23
707,80	11759,63
707,93	11661,25
708,07	11548,83
708,20	11394,35
708,34	11282,86
708,47	11103,42
708,61	11074,32
708,74	10963,38
708,88	10793,15
709,01	10718,09
709,15	10611,52
709,28	10463,83
709,42	10327,46
709,55	10278,15
709,69	10079,20
709,82	10020,85
709,96	9873,55
710,09	9787,96
710,23	9700,04
710,36	9608,06
710,50	9522,08
710,63	9420,81
710,77	9368,23
710,90	9256,58
711,04	9116,70
711,17	9097,66
711,30	9000,14
711,44	8856,90
711,57	8741,28
711,71	8626,20
711,84	8624,48
711,98	8504,41
712,11	8384,97
712,24	8253,59
712,38	8235,49
712,51	8107,93
712,65	8019,85
712,78	7965,78
712,92	7864,59
713,05	7770,50
713,18	7686,40
713,32	7607,29
713,45	7546,82
713,59	7475,28
713,72	7384,23
713,85	7258,63
713,99	7240,84
714,12	7143,32
714,25	7096,74
714,39	7028,00
714,52	6958,80
714,66	6833,58
714,79	6802,53
714,92	6678,72
715,06	6650,63
715,19	6566,45
715,32	6472,91
715,46	6401,37
715,59	6358,30
715,72	6312,19
715,86	6243,22
715,99	6120,19
716,12	6119,80
716,26	6036,16
716,39	5937,08
716,52	5859,69
716,66	5790,25
716,79	5736,89
716,92	5669,79
717,05	5622,90
717,19	5570,24
717,32	5511,65
717,45	5460,39
717,59	5399,77
717,72	5368,33
717,85	5361,70
717,98	5243,50
718,12	5187,56
718,25	5131,16
718,38	5109,86
718,52	5049,63
718,65	4973,33
718,78	4945,40
718,91	4882,51
719,05	4858,95
719,18	4822,83
719,31	4763,38
719,44	4706,19
719,58	4685,28
719,71	4599,78
719,84	4563,97
719,97	4503,81
720,10	4459,27
720,24	4428,06
720,37	4388,58
720,50	4340,13
720,63	4284,35
720,77	4267,42
720,90	4202,04
721,03	4178,17
721,16	4130,34
721,29	4102,88
721,43	4067,62
721,56	4028,14
721,69	3993,50
721,82	3957,22
721,95	3920,24
722,08	3890,75
722,22	3832,32
722,35	3814,68
722,48	3760,30
722,61	3751,41
722,74	3723,95
722,87	3663,48
723,01	3655,53
723,14	3617,69
723,27	3576,57
723,40	3569,08
723,53	3513,61
723,66	3504,80
723,79	3472,50
723,93	3418,59
724,06	3386,83
724,19	3384,10
724,32	3364,75
724,45	3310,61
724,58	3282,13
724,71	3253,66
724,84	3229,24
724,97	3228,61
725,11	3193,97
725,24	3180,48
725,37	3133,12
725,50	3126,72
725,63	3093,41
725,76	3060,48
725,89	3047,46
726,02	3036,85
726,15	2999,94
726,28	2985,20
726,41	2974,98
726,54	2974,98
726,67	2974,98

