x in Angstrom	y in Volt
6592,20000	2,03280
6592,40000	1,82225
6592,60000	2,09909
6592,80000	1,79891
6593,00000	2,23161
6593,20000	1,84588
6593,40000	1,98887
6593,60000	2,21286
6593,80000	2,08337
6594,00000	1,98087
6594,20000	2,17553
6594,40000	1,98149
6594,60000	2,01942
6594,80000	2,09765
6595,00000	2,21905
6595,20000	2,07692
6595,40000	1,90783
6595,60000	1,92753
6595,80000	2,26567
6596,00000	1,97192
6596,20000	2,33775
6596,40000	2,13135
6596,60000	2,38527
6596,80000	1,84484
6597,00000	1,91143
6597,20000	1,69272
6597,40000	1,86052
6597,60000	1,95375
6597,80000	2,07840
6598,00000	2,17249
6598,20000	1,64981
6598,40000	2,05257
6598,60000	1,99727
6598,80000	2,12944
6599,00000	2,08652
6599,20000	1,93682
6599,40000	1,68880
6599,60000	1,84938
6599,80000	1,64262
6600,00000	1,83619
6600,20000	2,23965
6600,40000	2,23898
6600,60000	2,31315
6600,80000	1,88017
6601,00000	1,89127
6601,20000	1,84607
6601,40000	1,90764
6601,60000	2,09141
6601,80000	2,16277
6602,00000	1,96896
6602,20000	2,11286
6602,40000	2,22951
6602,60000	2,14149
6602,80000	1,98571
6603,00000	1,76265
6603,20000	1,87855
6603,40000	2,38142
6603,60000	1,94098
6603,80000	2,27932
6604,00000	2,01598
6604,20000	1,77323
6604,40000	1,75812
6604,60000	1,96350
6604,80000	1,83613
6605,00000	1,86191
6605,20000	1,84694
6605,40000	2,27389
6605,60000	2,10965
6605,80000	2,13218
6606,00000	1,86368
6606,20000	1,85159
6606,40000	1,82723
6606,60000	1,88348
6606,80000	2,00591
6607,00000	1,96786
6607,20000	2,06678
6607,40000	1,69554
6607,60000	1,44373
6607,80000	1,60361
6608,00000	2,02550
6608,20000	1,72467
6608,40000	1,83748
6608,60000	2,17268
6608,80000	2,21348
6609,00000	1,72602
6609,20000	1,69057
6609,40000	2,03066
6609,60000	2,06867
6609,80000	1,98441
6610,00000	2,32326
6610,20000	2,19191
6610,40000	2,04878
6610,60000	1,80264
6610,80000	2,14870
6611,00000	2,07084
6611,20000	2,20450
6611,40000	1,88586
6611,60000	1,76168
6611,80000	1,88981
6612,00000	1,88158
6612,20000	2,13116
6612,40000	2,27827
6612,60000	2,14295
6612,80000	2,09770
6613,00000	2,21742
6613,20000	1,98483
6613,40000	2,47021
6613,60000	2,50192
6613,80000	2,28197
6614,00000	2,45956
6614,20000	2,05757
6614,40000	1,98741
6614,60000	2,19228
6614,80000	2,27712
6615,00000	2,30543
6615,20000	2,27856
6615,40000	2,33900
6615,60000	2,50165
6615,80000	2,09915
6616,00000	2,14873
6616,20000	2,38300
6616,40000	2,25581
6616,60000	2,24965
6616,80000	2,43645
6617,00000	2,34751
6617,20000	2,35315
6617,40000	2,31369
6617,60000	2,02131
6617,80000	2,41156
6618,00000	2,18327
6618,20000	2,41139
6618,40000	2,19727
6618,60000	2,04734
6618,80000	1,97285
6619,00000	1,93669
6619,20000	2,14815
6619,40000	2,48933
6619,60000	2,01469
6619,80000	1,94057
6620,00000	1,86219
6620,20000	1,96551
6620,40000	1,91097
6620,60000	1,86343
6620,80000	1,82180
6621,00000	1,81461
6621,20000	1,89762
6621,40000	1,83711
6621,60000	1,90580
6621,80000	1,71797
6622,00000	1,64998
6622,20000	2,15451
6622,40000	1,79079
6622,60000	1,96598
6622,80000	1,89666
6623,00000	2,12240
6623,20000	1,81124
6623,40000	1,77284
6623,60000	1,73541
6623,80000	2,23401
6624,00000	1,75423
6624,20000	2,18947
6624,40000	1,57044
6624,60000	1,84751
6624,80000	1,67216
6625,00000	2,15757
6625,20000	2,01987
6625,40000	1,61897
6625,60000	1,94779
6625,80000	1,86434
6626,00000	1,66423
6626,20000	1,80423
6626,40000	1,73854
6626,60000	2,26789
6626,80000	1,57600
6627,00000	1,70099
6627,20000	2,03572
6627,40000	2,03167
6627,60000	2,23686
6627,80000	1,56748
6628,00000	1,69591
6628,20000	2,03798
6628,40000	2,06224
6628,60000	1,96232
6628,80000	1,67207
6629,00000	1,91608
6629,20000	1,47689
6629,40000	1,93568
6629,60000	2,07601
6629,80000	2,03861
6630,00000	1,61662
6630,20000	1,96601
6630,40000	2,20012
6630,60000	2,06455
6630,80000	1,73437
6631,00000	2,06792
6631,20000	1,93211
6631,40000	2,26900
6631,60000	2,00556
6631,80000	2,21733
6632,00000	1,77908
6632,20000	2,03165
6632,40000	2,28216
6632,60000	2,08416
6632,80000	2,09227
6633,00000	1,92066
6633,20000	2,12782
6633,40000	2,06089
6633,60000	2,05661
6633,80000	1,93563
6634,00000	2,09420
6634,20000	2,04696
6634,40000	2,04316
6634,60000	1,73679
6634,80000	1,77030
6635,00000	1,82155
6635,20000	1,73282
6635,40000	1,79512
