Vernier Format 2
Bandlücke2-Si1.cmbl 26.09.2019 13:36:52 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

187	60,8406547877	0,106227	0,042735	1442,41795885	0,858974330149
187,5	61,3628134147	0,111111	0,043956	1449,69239001	0,854664071175
188	61,6241599537	0,113553	0,042735	1453,28815356	0,852549438985
188,5	62,1457841297	0,10989	0,046398	1460,37449823	0,848412514394
189	62,4071306687	0,103785	0,04884	1463,87945317	0,846381167057
189,5	62,6679427567	0,106227	0,047619	1467,34687652	0,844381120665
190	63,1901013837	0,0964591	0,04884	1474,19738688	0,840457330225
190,5	63,4509134717	0,100122	0,0512821	1477,57332013	0,83853706826
191	63,7122600107	0,108669	0,047619	1480,92546035	0,836639002552
191,5	64,2996216597	0,103785	0,043956	1488,3466621	0,832467348872
192	64,5604337477	0,0940171	0,043956	1491,59187239	0,830656175417
192,5	65,0825923747	0,100122	0,046398	1497,99599618	0,827105014404
193	65,3434044627	0,0891331	0,040293	1501,14822208	0,825368196009
193,5	65,6047510017	0,0879121	0,046398	1504,27570654	0,82365220326
194	66,1269096287	0,0879121	0,04884	1510,4304819	0,820295945325
194,5	66,3877217167	0,0781441	0,04884	1513,45777315	0,818655149802
195	66,9098803437	0,0757021	0,0549451	1519,42425529	0,815440451002
195,5	67,2358954537	0,0732601	0,047619	1523,08552916	0,813480251946
196	67,4972419927	0,0842491	0,043956	1525,9849461	0,81193461519
196,5	68,0188661687	0,0732601	0,047619	1531,67693789	0,808917317582
197	68,2802127077	0,0744811	0,046398	1534,48105827	0,807439096966
197,5	68,8023713347	0,0683761	0,045177	1539,98789133	0,804551780554
198	69,0631834227	0,0659341	0,04884	1542,69062035	0,803142239707
198,5	69,3239955107	0,0610501	0,042735	1545,36138337	0,801754213179
199	69,8461541377	0,0549451	0,0525031	1550,61209928	0,799039295886
199,5	70,1075006767	0,0622711	0,0500611	1553,19181155	0,797712163292
200	70,4335157867	0,0659341	0,045177	1556,364552	0,796085980246
200,5	70,8904713917	0,0561661	0,0500611	1560,72675557	0,793860934066
201	71,2164865017	0,046398	0,045177	1563,77830875	0,792311795775
201,5	71,7386451287	0,047619	0,047619	1568,56027186	0,789896328647
202	71,9999916677	0,045177	0,0512821	1570,90480564	0,788717429315
202,5	72,2608037557	0,035409	0,0512821	1573,21196093	0,787560755175
203	72,7829623827	0,026862	0,0512821	1577,73298963	0,78530398245
203,5	73,0437744707	0,032967	0,04884	1579,94214189	0,784205932074
204	73,6311361197	0,035409	0,046398	1584,79731011	0,781803447101
204,5	73,8267451857	0,035409	0,04884	1586,37728332	0,78102479973
205	74,1532947467	0,019536	0,0500611	1588,97368122	0,779748597881
205,5	74,6102503517	0,017094	0,0512821	1592,52027246	0,778012073959
206	74,9362654617	0,015873	0,04884	1594,98868768	0,776808017242
206,5	75,4584240887	0,00854701	0,0549451	1598,83457671	0,77493945781
207	75,7192361767	0,013431	0,0549451	1600,70584482	0,774033532777
207,5	75,9805827157	0,015873	0,0500611	1602,54767732	0,773143924225
208	76,5022068917	0,014652	0,042735	1606,124085	0,771422340012
208,5	76,7635534307	0,00976801	0,0512821	1607,8659145	0,770586644588
209	77,2857120577	0,00854701	0,0512821	1611,2457875	0,768970202817
209,5	77,6117271677	0,00854701	0,0525031	1613,28820455	0,767996689312
210	77,8730737067	0,00610501	0,046398	1614,88777072	0,767235979161
210,5	78,3946978827	0,00732601	0,0525031	1617,97987398	0,765769723051
211	78,6560444217	0,00732601	0,0537241	1619,47868304	0,765061011901
211,5	78,9168565097	0,00732601	0,04884	1620,94083557	0,764370896709
212	79,4390151367	0,00854701	0,0549451	1623,76717276	0,763040428939
212,5	79,6998272247	0,00854701	0,047619	1625,12840597	0,762401294231
213	80,2871888737	0,00610501	0,0500611	1628,07061705	0,761023500472
213,5	80,4833323907	0,00732601	0,0561661	1629,01504616	0,760582293526
214	80,7441444787	0,00610501	0,0561661	1630,24128198	0,760010198303
214,5	81,2663031057	0,00610501	0,0500611	1632,59472808	0,758914615299
