Vernier Format 2
Bandlücke2-Si2.cmbl 26.09.2019 13:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

122	3,95885670733	0,385836	0,020757	114,036819236	10,8649119495
122,5	4,21966879533	0,35409	0,019536	121,5364731	10,1944705848
123	4,48101533433	0,333333	0,021978	129,048968905	9,60100658312
123,5	5,00263951033	0,323565	0,019536	144,035051954	8,60207278153
124	5,32918907133	0,310134	0,014652	153,410711135	8,0763591462
124,5	5,85134769833	0,296703	0,015873	168,392077898	7,35782832225
125	6,11215978633	0,279609	0,013431	175,869934539	7,04497902527
125,5	6,37350632533	0,263736	0,023199	183,359459151	6,75721888435
126	6,96033352333	0,242979	0,020757	200,162292711	6,18997705921
126,5	7,15647704033	0,241758	0,019536	205,773945611	6,02117044665
127	7,48249215033	0,229548	0,020757	215,095848746	5,76022274359
127,5	8,00465077733	0,222222	0,019536	230,011540371	5,38668624192
128	8,26546286533	0,217338	0,019536	237,454676179	5,21783786253
128,5	8,52680940433	0,216117	0,023199	244,90812879	5,05903991885
129	9,04896803133	0,205128	0,01221	259,784376792	4,76933992452
129,5	9,30978011933	0,191697	0,014652	267,206884752	4,63685657332
130	9,70153270233	0,173382	0,010989	278,345404255	4,45130395925
130,5	10,0927508343	0,166056	0,018315	289,45574231	4,28044712505
131	10,4193003953	0,166056	0,015873	298,719223968	4,147707615
131,5	10,8757215493	0,178266	0,00976801	311,650546696	3,97560669518
132	11,2022711103	0,152625	0,013431	320,890259302	3,86113309483
132,5	11,4630831983	0,139194	0,018315	328,262458923	3,77441881129
133	11,9852418253	0,139194	0,020757	343,001371361	3,61223045577
133,5	12,2465883643	0,135531	0,019536	350,367749615	3,53628437937
134	12,5726034743	0,141636	0,018315	359,546655916	3,44600618477
134,5	13,0947621013	0,125763	0,021978	374,223576321	3,31085500326
135	13,3555741893	0,115995	0,02442	381,542962085	3,24734072732
135,5	13,5517177063	0,13431	0,021978	387,042299869	3,20120049002
136	13,8777328163	0,117216	0,020757	396,172821981	3,12742301151
136,5	14,3998914433	0,114774	0,013431	410,769778436	3,0162881133
137	14,6607035313	0,106227	0,013431	418,048086046	2,96377388477
137,5	14,9872530923	0,101343	0,010989	427,148654767	2,90062952598
138	15,4436742463	0,107448	0,014652	439,845283513	2,81689959275
138,5	15,7050207853	0,111111	0,013431	447,102852042	2,77117444978
139	16,2923824343	0,0915751	0,013431	463,379653817	2,67383341024
139,5	16,4879915003	0,0866911	0,018315	468,789592653	2,64297676275
140	16,8145410613	0,0842491	0,017094	477,808732736	2,59308780922
140,5	17,3361652373	0,0769231	0,021978	492,18342064	2,51735419773
141	17,5975117763	0,0818071	0,020757	499,370227646	2,48112508798
141,5	17,8583238643	0,0940171	0,018315	506,531979785	2,44604496744
142	18,3804824913	0,0842491	0,020757	520,838469802	2,37885653967
142,5	18,6412945793	0,0793651	0,019536	527,9682679	2,34673194457
143	18,9026411183	0,0695971	0,015873	535,101702491	2,31544768823
143,5	19,4247997453	0,0757021	0,014652	549,320493242	2,25551388532
144	19,7508148553	0,0695971	0,01221	558,175081305	2,21973363107
144,5	19,9464239213	0,0781441	0,014652	563,479178041	2,19883901355
145	20,5337855703	0,0586081	0,014652	579,366243937	2,13854364656
145,5	20,7951321093	0,0671551	0,017094	586,41571962	2,11283558497
146	21,0559441973	0,0732601	0,015873	593,438615764	2,08783177752
146,5	21,5781028243	0,0659341	0,015873	607,461700584	2,0396347602
147	21,8389149123	0,0659341	0,020757	614,447245431	2,01644650409
147,5	22,1654644733	0,045177	0,020757	623,175524059	1,98820388826
148	22,6876231003	0,0598291	0,021978	637,090018861	1,94478011477
148,5	22,9484351883	0,0525031	0,015873	644,020402187	1,92385209505
149	23,4705938153	0,0647131	0,014652	657,855124063	1,8833934018
149,5	23,7314059033	0,045177	0,015873	664,745015485	1,86387256939
150	23,9927524423	0,0525031	0,015873	671,635208931	1,84475141196
150,5	24,5143766183	0,0561661	0,017094	685,345493824	1,80784729916
151	24,8409261793	0,0805861	0,015873	693,899630068	1,78556083086
151,5	25,0365352453	0,239316	0,018315	699,01293471	1,77249938946
152	25,6238968943	0,6337	0,014652	714,317618624	1,73452252569
152,5	25,8195059603	1,34799	0,013431	719,397954317	1,72227345458
153	26,1460555213	2,06471	0,015873	727,860348842	1,70224961694
153,5	26,6682141483	2,56288	0,015873	741,342627891	1,67129199561
154	26,9290262363	2,75458	0,017094	748,053879749	1,65629780627
154,5	27,1898383243	2,8083	0,010989	754,74963123	1,64160398195
155	27,7771999733	2,72894	0,014652	769,771312654	1,60956894552
155,5	27,9733434903	2,62515	0,017094	774,769712285	1,59918486791
156	28,2993586003	2,53236	0,018315	783,057562397	1,58225915884
156,5	28,7563142053	2,42369	0,017094	794,631407497	1,55921347723
157	29,0823293153	2,34188	0,019536	802,857919715	1,5432369409
157,5	29,4740818983	2,26374	0,014652	812,708812712	1,52453127199
158	29,9310375033	2,21123	0,00976801	824,151243731	1,50336483676
158,5	30,1266465693	2,10745	0,014652	829,033426549	1,49451151223
159	30,7140082183	2,07937	0,017094	843,635017158	1,4686445854
159,5	30,9096172843	1,98657	0,010989	848,478181419	1,46026147417
160	31,2361668453	1,95604	0,01221	856,541291351	1,44651520307
160,5	31,6925879993	1,91087	0,017094	867,764490867	1,42780675291
161	32,0191375603	1,84615	0,017094	875,760452793	1,41477043871
161,5	32,2799496483	1,81441	0,021978	882,126332004	1,40456072452
162	32,8021082753	1,79487	0,019536	894,816074103	1,3846420911
162,5	33,0629203633	1,75336	0,017094	901,126685526	1,3749454099
163	33,3242669023	1,71917	0,018315	907,431498817	1,36539232065
163,5	33,8464255293	1,66789	0,023199	919,971558393	1,34678076588
164	34,1724406393	1,64103	0,015873	927,762394181	1,33547124541
164,5	34,5641932223	1,6337	0,01221	937,084413196	1,32218611531
165	34,9554113543	1,56777	0,01221	946,349996183	1,30924077244
165,5	35,2167578933	1,56777	0,01221	952,515154072	1,30076670665
166	35,7389165203	1,51404	0,013431	964,773382124	1,28423941099
166,5	35,9997286083	1,49573	0,013431	970,866279255	1,27617986789
167	36,2605406963	1,45177	0,017094	976,939059127	1,26824696835
167,5	36,7826993233	1,45665	0,020757	989,036104177	1,25273485444
168	37,1092488843	1,40904	0,019536	996,559715451	1,24327722744
168,5	37,5656700383	1,38339	0,020757	1007,02123579	1,2303613429
169	37,8922195993	1,3663	0,021978	1014,46682351	1,22133121684
169,5	38,1530316873	1,33822	0,019536	1020,38988677	1,21424174824
170	38,6751903143	1,33333	0,015873	1032,18448931	1,20036680732
170,5	38,9360024023	1,29792	0,013431	1038,04371188	1,19359135442
171	39,2625519633	1,28571	0,01221	1045,3494078	1,18524963113
171,5	39,7195075683	1,25885	0,015873	1055,51554308	1,17383396969
172	40,0455226783	1,24786	0,015873	1062,72757635	1,16586793038
172,5	40,2411317443	1,21001	0,018315	1067,03829569	1,16115795001
173	40,8284933933	1,20879	0,018315	1079,90729039	1,14732071079
173,5	41,0898399323	1,17338	0,020757	1085,59694667	1,14130755784
174	41,3506520203	1,15507	0,019536	1091,25245011	1,13539263979
174,5	41,8728106473	1,14408	0,020757	1102,50697776	1,12380241123
175	42,1336227353	1,1221	0,018315	1108,09424926	1,11813593549
175,5	42,3949692743	1,12821	0,019536	1113,66993862	1,1125378867
176	42,9171279013	1,08425	0,019536	1124,74040558	1,10158752532
176,5	43,1779399893	1,09646	0,018315	1130,23504844	1,09623215251
177	43,5039550993	1,05617	0,015873	1137,07040501	1,08964228999
177,5	43,9609107043	1,05006	0,017094	1146,58909736	1,08059635562
178	44,2874602653	1,03541	0,01221	1153,34669845	1,0742650078
178,5	44,8090844413	1,02686	0,015873	1164,06335534	1,06437505684
179	45,0704309803	1,0293	0,013431	1169,39643976	1,0595209271
179,5	45,3312430683	1,02198	0,010989	1174,69436233	1,05474244172
180	45,8534016953	0,985348	0,014652	1185,22780714	1,04536865616
180,5	46,1142137833	0,979243	0,020757	1190,45232966	1,04078086046
181	46,3755603223	0,978022	0,020757	1195,66281493	1,03624532312
181,5	46,8977189493	0,946276	0,020757	1205,99851903	1,02736444569
182	47,1585310373	0,943834	0,020757	1211,12362533	1,02301695226
182,5	47,4850805983	0,945055	0,019536	1217,50511719	1,01765486034
183	48,0067047743	0,934066	0,018315	1227,61666595	1,00927271058
183,5	48,2680513133	0,927961	0,010989	1232,64459245	1,00515591241
184	48,7244724673	0,903541	0,014652	1241,36390295	0,998095721214
184,5	49,0510220283	0,90232	0,015873	1247,55388278	0,993143476286
185	49,3118341163	0,908425	0,015873	1252,46866332	0,989246307141
185,5	49,8339927433	0,879121	0,013431	1262,23020401	0,981595905459
186	50,0953392823	0,870574	0,010989	1267,07665458	0,977841392246
186,5	50,4213543923	0,851038	0,021978	1273,08536278	0,973226176521
187	50,9435130193	0,849817	0,020757	1282,62319012	0,965989083576
187,5	51,2043251073	0,852259	0,020757	1287,34737901	0,962444185778
188	51,4656716463	0,848596	0,018315	1292,05449144	0,958937883972
188,5	51,9872958223	0,827839	0,010989	1301,36899507	0,952074319195
189	52,2486423613	0,821734	0,018315	1305,99527962	0,948701744434
189,5	52,5094544493	0,822955	0,015873	1310,58501436	0,945379343134
190	53,0316130763	0,822955	0,013431	1319,69218531	0,938855298069
190,5	53,2924251643	0,813187	0,017094	1324,20011121	0,935659187393
