Vernier Format 2
Bandlücke2-Si1.cmbl 26.09.2019 13:31:25 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
196,5	66,953349025	0,0549451	0,0525031	1519,91527004	0,815177019682
197	67,214161113	0,0647131	0,0512821	1522,84297709	0,813609819685
197,5	67,475507652	0,0610501	0,0500611	1525,74503171	0,812062287114
198	68,06233485	0,0573871	0,0512821	1532,14554657	0,808669909185
198,5	68,258478367	0,0525031	0,04884	1534,24907578	0,807561183878
199	68,845840016	0,0610501	0,047619	1540,44056366	0,804315355769
199,5	69,106652104	0,0512821	0,047619	1543,13796888	0,8029094125
200	69,367464192	0,047619	0,0500611	1545,80339884	0,801524955199
200,5	69,889622819	0,039072	0,047619	1551,04341028	0,798817100663
201	70,150969358	0,037851	0,0525031	1553,61775133	0,797493462558
201,5	70,672593534	0,029304	0,046398	1558,65920872	0,794913983164
202	70,999143095	0,034188	0,045177	1561,74955941	0,793341027399
202,5	71,4560987	0,035409	0,04884	1565,98884213	0,791193376778
203	71,78211381	0,026862	0,0512821	1568,95249235	0,789698863438
203,5	72,043460349	0,026862	0,047619	1571,29159328	0,788523279384
204	72,565084525	0,018315	0,046398	1575,86243799	0,786236139734
204,5	72,826431064	0,018315	0,045177	1578,1034532	0,785119630456
205	73,348589691	0,00976801	0,046398	1582,48252098	0,782947036427
205,5	73,609401779	0,00854701	0,0500611	1584,62061696	0,781890622106
206	73,935416889	0,00732601	0,0525031	1587,24705784	0,780596816279
206,5	74,392372494	0,00976801	0,04884	1590,84186754	0,778832909342
207	74,653719033	0,00732601	0,046398	1592,85237528	0,777849861812
207,5	75,175343209	0,00732601	0,0512821	1596,76604317	0,775943354568
208	75,50189277	0,00854701	0,0525031	1599,14875643	0,774787207894
208,5	75,697501836	0,00854701	0,0500611	1600,55117211	0,774108333171
209	76,284863485	0,00854701	0,04884	1604,65007626	0,772130957603
209,5	76,545675573	0,00610501	0,0500611	1606,41611405	0,771282103785
210	77,0678342	0,00610501	0,0525031	1609,85174259	0,769636089599
210,5	77,329180739	0,00854701	0,045177	1611,52112529	0,768838819768
211	77,655195849	0,00732601	0,04884	1613,55658179	0,767868951101
211,5	78,112151454	0,00732601	0,0537241	1616,32161516	0,766555361496
212	78,4383803444	0,00732601	0,0549451	1618,23273462	0,765650065959
212,5	78,9604320812	0,00732601	0,0561661	1621,18185309	0,764257259379
213	79,2214579496	0,00732601	0,0549451	1622,60595621	0,763586498165
213,5	79,482483818	0,00610501	0,0549451	1623,99638226	0,762932734047
214	80,0045355548	0,00610501	0,0537241	1626,67608846	0,761675916177
