Time,CH A,CH B,
1.07854E-2,1.95638E+0,2.24287E+0,
1.07954E-2,2.11638E+0,2.36287E+0,
1.08054E-2,1.95638E+0,2.24287E+0,
1.08154E-2,2.11638E+0,2.36287E+0,
1.08254E-2,1.95638E+0,2.24287E+0,
1.08354E-2,2.19638E+0,2.36287E+0,
1.08454E-2,1.95638E+0,2.24287E+0,
1.08554E-2,2.11638E+0,2.36287E+0,
1.08654E-2,1.95638E+0,2.24287E+0,
1.08754E-2,2.19638E+0,2.36287E+0,
1.08854E-2,1.95638E+0,2.24287E+0,
1.08954E-2,2.19638E+0,2.36287E+0,
1.09055E-2,1.95638E+0,2.24287E+0,
1.09155E-2,2.19638E+0,2.36287E+0,
1.09255E-2,1.95638E+0,2.24287E+0,
1.09355E-2,2.19638E+0,2.36287E+0,
1.09455E-2,1.95638E+0,2.24287E+0,
1.09555E-2,2.19638E+0,2.36287E+0,
1.09655E-2,1.95638E+0,2.24287E+0,
1.09755E-2,2.19638E+0,2.36287E+0,
1.09855E-2,2.03638E+0,2.24287E+0,
1.09955E-2,2.19638E+0,2.36287E+0,
1.10055E-2,2.03638E+0,2.24287E+0,
1.10155E-2,2.19638E+0,2.36287E+0,
1.10255E-2,2.03638E+0,2.24287E+0,
1.10355E-2,2.19638E+0,2.36287E+0,
1.10455E-2,2.03638E+0,2.24287E+0,
1.10555E-2,2.19638E+0,2.36287E+0,
1.10655E-2,2.03638E+0,2.28287E+0,
1.10755E-2,2.19638E+0,2.40287E+0,
1.10855E-2,2.03638E+0,2.28287E+0,
1.10955E-2,2.19638E+0,2.36287E+0,
1.11056E-2,2.03638E+0,2.28287E+0,
1.11156E-2,2.19638E+0,2.40287E+0,
1.11256E-2,2.03638E+0,2.28287E+0,
1.11356E-2,2.19638E+0,2.40287E+0,
1.11456E-2,2.03638E+0,2.28287E+0,
1.11556E-2,2.27638E+0,2.36287E+0,
1.11656E-2,2.03638E+0,2.24287E+0,
1.11756E-2,2.19638E+0,2.36287E+0,
1.11856E-2,2.03638E+0,2.28287E+0,
1.11956E-2,2.27638E+0,2.36287E+0,
1.12056E-2,2.03638E+0,2.28287E+0,
1.12156E-2,2.27638E+0,2.36287E+0,
1.12256E-2,2.03638E+0,2.28287E+0,
1.12356E-2,2.27638E+0,2.36287E+0,
1.12456E-2,2.03638E+0,2.28287E+0,
1.12556E-2,2.27638E+0,2.36287E+0,
1.12656E-2,2.11638E+0,2.28287E+0,
1.12756E-2,2.27638E+0,2.40287E+0,
1.12856E-2,2.03638E+0,2.28287E+0,
1.12956E-2,2.27638E+0,2.36287E+0,
1.13057E-2,2.11638E+0,2.24287E+0,
1.13157E-2,2.27638E+0,2.40287E+0,
1.13257E-2,2.11638E+0,2.24287E+0,
1.13357E-2,2.27638E+0,2.36287E+0,
1.13457E-2,2.11638E+0,2.24287E+0,
1.13557E-2,2.27638E+0,2.36287E+0,
1.13657E-2,2.11638E+0,2.24287E+0,
1.13757E-2,2.35638E+0,2.36287E+0,
1.13857E-2,2.11638E+0,2.24287E+0,
1.13957E-2,2.27638E+0,2.36287E+0,
1.14057E-2,2.11638E+0,2.24287E+0,
1.14157E-2,2.35638E+0,2.36287E+0,
1.14257E-2,2.11638E+0,2.24287E+0,
1.14357E-2,2.35638E+0,2.36287E+0,
1.14457E-2,2.11638E+0,2.24287E+0,
1.14557E-2,2.35638E+0,2.36287E+0,
1.14657E-2,2.11638E+0,2.24287E+0,
1.14757E-2,2.35638E+0,2.36287E+0,
1.14857E-2,2.11638E+0,2.24287E+0,
1.14957E-2,2.35638E+0,2.36287E+0,
1.15058E-2,2.11638E+0,2.24287E+0,
1.15158E-2,2.35638E+0,2.36287E+0,
1.15258E-2,2.19638E+0,2.24287E+0,
1.15358E-2,2.35638E+0,2.36287E+0,
1.15458E-2,2.19638E+0,2.24287E+0,
1.15558E-2,2.35638E+0,2.36287E+0,
1.15658E-2,2.19638E+0,2.24287E+0,
1.15758E-2,2.35638E+0,2.36287E+0,
1.15858E-2,2.19638E+0,2.24287E+0,
1.15958E-2,2.35638E+0,2.32287E+0,
1.16058E-2,2.19638E+0,2.24287E+0,
1.16158E-2,2.35638E+0,2.36287E+0,
1.16258E-2,2.19638E+0,2.24287E+0,
1.16358E-2,2.35638E+0,2.36287E+0,
1.16458E-2,2.19638E+0,2.20287E+0,
1.16558E-2,2.43638E+0,2.32287E+0,
1.16658E-2,2.19638E+0,2.24287E+0,
1.16758E-2,2.35638E+0,2.32287E+0,
1.16858E-2,2.19638E+0,2.20287E+0,
1.16958E-2,2.35638E+0,2.36287E+0,
1.17059E-2,2.19638E+0,2.20287E+0,
1.17159E-2,2.35638E+0,2.32287E+0,
1.17259E-2,2.19638E+0,2.20287E+0,
1.17359E-2,2.43638E+0,2.32287E+0,
1.17459E-2,2.19638E+0,2.20287E+0,
1.17559E-2,2.43638E+0,2.32287E+0,
1.17659E-2,2.19638E+0,2.20287E+0,
1.17759E-2,2.43638E+0,2.32287E+0,
1.17859E-2,2.27638E+0,2.20287E+0,
1.17959E-2,2.43638E+0,2.32287E+0,
1.18059E-2,2.19638E+0,2.20287E+0,
1.18159E-2,2.43638E+0,2.32287E+0,
1.18259E-2,2.27638E+0,2.20287E+0,
1.18359E-2,2.43638E+0,2.32287E+0,
1.18459E-2,2.27638E+0,2.20287E+0,
1.18559E-2,2.43638E+0,2.32287E+0,
1.18659E-2,2.27638E+0,2.16287E+0,
1.18759E-2,2.43638E+0,2.28287E+0,
1.18859E-2,2.27638E+0,2.20287E+0,
1.18959E-2,2.51638E+0,2.28287E+0,
1.1906E-2,2.27638E+0,2.20287E+0,
1.1916E-2,2.43638E+0,2.28287E+0,
1.1926E-2,2.27638E+0,2.16287E+0,
1.1936E-2,2.51638E+0,2.28287E+0,
1.1946E-2,2.27638E+0,2.16287E+0,
1.1956E-2,2.51638E+0,2.28287E+0,
1.1966E-2,2.27638E+0,2.16287E+0,
1.1976E-2,2.51638E+0,2.28287E+0,
1.1986E-2,2.27638E+0,2.16287E+0,
1.1996E-2,2.51638E+0,2.28287E+0,
1.2006E-2,2.27638E+0,2.16287E+0,
1.2016E-2,2.51638E+0,2.24287E+0,
1.2026E-2,2.27638E+0,2.16287E+0,
1.2036E-2,2.51638E+0,2.28287E+0,
1.2046E-2,2.35638E+0,2.12287E+0,
1.2056E-2,2.51638E+0,2.24287E+0,
1.2066E-2,2.35638E+0,2.16287E+0,
1.2076E-2,2.51638E+0,2.24287E+0,
1.2086E-2,2.35638E+0,2.12287E+0,
1.2096E-2,2.51638E+0,2.24287E+0,
1.21061E-2,2.35638E+0,2.12287E+0,
1.21161E-2,2.51638E+0,2.24287E+0,
1.21261E-2,2.35638E+0,2.12287E+0,
1.21361E-2,2.59638E+0,2.24287E+0,
1.21461E-2,2.35638E+0,2.12287E+0,
1.21561E-2,2.59638E+0,2.24287E+0,
1.21661E-2,2.35638E+0,2.12287E+0,
1.21761E-2,2.59638E+0,2.24287E+0,
1.21861E-2,2.35638E+0,2.12287E+0,
1.21961E-2,2.59638E+0,2.20287E+0,
1.22061E-2,2.35638E+0,2.08287E+0,
1.22161E-2,2.59638E+0,2.20287E+0,
1.22261E-2,2.35638E+0,2.08287E+0,
1.22361E-2,2.59638E+0,2.20287E+0,
1.22461E-2,2.35638E+0,2.08287E+0,
1.22561E-2,2.59638E+0,2.20287E+0,
1.22661E-2,2.35638E+0,2.08287E+0,
1.22761E-2,2.59638E+0,2.20287E+0,
1.22861E-2,2.35638E+0,2.08287E+0,
1.22961E-2,2.59638E+0,2.16287E+0,
1.23062E-2,2.35638E+0,2.04287E+0,
1.23162E-2,2.59638E+0,2.16287E+0,
1.23262E-2,2.43638E+0,2.04287E+0,
1.23362E-2,2.59638E+0,2.16287E+0,
1.23462E-2,2.43638E+0,2.04287E+0,
1.23562E-2,2.59638E+0,2.16287E+0,
1.23662E-2,2.43638E+0,2.04287E+0,
1.23762E-2,2.59638E+0,2.16287E+0,
1.23862E-2,2.43638E+0,2.00287E+0,
1.23962E-2,2.59638E+0,2.16287E+0,
1.24062E-2,2.43638E+0,2.00287E+0,
1.24162E-2,2.67638E+0,2.12287E+0,
1.24262E-2,2.43638E+0,2.00287E+0,
1.24362E-2,2.67638E+0,2.12287E+0,
1.24462E-2,2.43638E+0,2.00287E+0,
1.24562E-2,2.59638E+0,2.12287E+0,
1.24662E-2,2.43638E+0,2.00287E+0,
1.24762E-2,2.67638E+0,2.12287E+0,
1.24862E-2,2.43638E+0,2.00287E+0,
1.24962E-2,2.67638E+0,2.08287E+0,
1.25063E-2,2.43638E+0,1.96287E+0,
1.25163E-2,2.67638E+0,2.08287E+0,
1.25263E-2,2.51638E+0,2.00287E+0,
1.25363E-2,2.67638E+0,2.08287E+0,
1.25463E-2,2.43638E+0,1.96287E+0,
1.25563E-2,2.67638E+0,2.08287E+0,
1.25663E-2,2.43638E+0,1.96287E+0,
1.25763E-2,2.67638E+0,2.08287E+0,
1.25863E-2,2.51638E+0,1.96287E+0,
1.25963E-2,2.67638E+0,2.04287E+0,
1.26063E-2,2.51638E+0,1.92287E+0,
1.26163E-2,2.67638E+0,2.04287E+0,
1.26263E-2,2.51638E+0,1.92287E+0,
1.26363E-2,2.75638E+0,2.04287E+0,
1.26463E-2,2.51638E+0,1.92287E+0,
1.26563E-2,2.75638E+0,2.04287E+0,
1.26663E-2,2.51638E+0,1.92287E+0,
1.26763E-2,2.75638E+0,2.04287E+0,
1.26863E-2,2.51638E+0,1.88287E+0,
1.26963E-2,2.75638E+0,2.00287E+0,
1.27064E-2,2.51638E+0,1.88287E+0,
1.27164E-2,2.75638E+0,2.04287E+0,
1.27264E-2,2.51638E+0,1.88287E+0,
1.27364E-2,2.75638E+0,2.00287E+0,
1.27464E-2,2.51638E+0,1.88287E+0,
1.27564E-2,2.75638E+0,2.00287E+0,
1.27664E-2,2.51638E+0,1.88287E+0,
1.27764E-2,2.75638E+0,2.00287E+0,
1.27864E-2,2.59638E+0,1.88287E+0,
1.27964E-2,2.75638E+0,1.96287E+0,
1.28064E-2,2.59638E+0,1.84287E+0,
1.28164E-2,2.75638E+0,1.96287E+0,
1.28264E-2,2.59638E+0,1.84287E+0,
1.28364E-2,2.75638E+0,1.96287E+0,
1.28464E-2,2.59638E+0,1.84287E+0,
1.28564E-2,2.75638E+0,1.92287E+0,
1.28664E-2,2.59638E+0,1.80287E+0,
1.28764E-2,2.75638E+0,1.92287E+0,
1.28864E-2,2.59638E+0,1.80287E+0,
1.28964E-2,2.83638E+0,1.92287E+0,
1.29065E-2,2.59638E+0,1.76287E+0,
1.29165E-2,2.83638E+0,1.92287E+0,
1.29265E-2,2.59638E+0,1.76287E+0,
1.29365E-2,2.83638E+0,1.88287E+0,
1.29465E-2,2.59638E+0,1.76287E+0,
1.29565E-2,2.83638E+0,1.88287E+0,
1.29665E-2,2.59638E+0,1.76287E+0,
1.29765E-2,2.83638E+0,1.88287E+0,
1.29865E-2,2.59638E+0,1.76287E+0,
1.29965E-2,2.83638E+0,1.88287E+0,
1.30065E-2,2.67638E+0,1.76287E+0,
1.30165E-2,2.83638E+0,1.84287E+0,
1.30265E-2,2.67638E+0,1.72287E+0,
1.30365E-2,2.83638E+0,1.84287E+0,
1.30465E-2,2.67638E+0,1.72287E+0,
1.30565E-2,2.91638E+0,1.84287E+0,
1.30665E-2,2.59638E+0,1.68287E+0,
1.30765E-2,2.91638E+0,1.84287E+0,
1.30865E-2,2.67638E+0,1.68287E+0,
1.30965E-2,2.83638E+0,1.80287E+0,
1.31066E-2,2.67638E+0,1.68287E+0,
1.31166E-2,2.83638E+0,1.80287E+0,
1.31266E-2,2.67638E+0,1.68287E+0,
1.31366E-2,2.91638E+0,1.80287E+0,
1.31466E-2,2.67638E+0,1.64287E+0,
1.31566E-2,2.91638E+0,1.80287E+0,
1.31666E-2,2.67638E+0,1.64287E+0,
1.31766E-2,2.83638E+0,1.76287E+0,
1.31866E-2,2.67638E+0,1.64287E+0,
1.31966E-2,2.91638E+0,1.76287E+0,
1.32066E-2,2.67638E+0,1.60287E+0,
1.32166E-2,2.91638E+0,1.76287E+0,
1.32266E-2,2.67638E+0,1.60287E+0,
1.32366E-2,2.91638E+0,1.72287E+0,
1.32466E-2,2.67638E+0,1.60287E+0,
1.32566E-2,2.91638E+0,1.72287E+0,
1.32666E-2,2.75638E+0,1.60287E+0,
1.32766E-2,2.91638E+0,1.72287E+0,
1.32866E-2,2.67638E+0,1.56287E+0,
1.32966E-2,2.91638E+0,1.68287E+0,
1.33067E-2,2.75638E+0,1.52287E+0,
1.33167E-2,2.91638E+0,1.68287E+0,
1.33267E-2,2.75638E+0,1.52287E+0,
1.33367E-2,2.91638E+0,1.64287E+0,
1.33467E-2,2.75638E+0,1.52287E+0,
1.33567E-2,2.91638E+0,1.64287E+0,
1.33667E-2,2.75638E+0,1.52287E+0,
1.33767E-2,2.91638E+0,1.64287E+0,
1.33867E-2,2.75638E+0,1.48287E+0,
1.33967E-2,2.99638E+0,1.60287E+0,
1.34067E-2,2.75638E+0,1.48287E+0,
1.34167E-2,2.99638E+0,1.60287E+0,
1.34267E-2,2.75638E+0,1.44287E+0,
1.34367E-2,2.99638E+0,1.60287E+0,
1.34467E-2,2.75638E+0,1.44287E+0,
1.34567E-2,2.99638E+0,1.60287E+0,
1.34667E-2,2.75638E+0,1.44287E+0,
1.34767E-2,2.99638E+0,1.56287E+0,
1.34867E-2,2.75638E+0,1.40287E+0,
1.34967E-2,2.99638E+0,1.56287E+0,
1.35068E-2,2.83638E+0,1.40287E+0,
1.35168E-2,2.99638E+0,1.52287E+0,
1.35268E-2,2.83638E+0,1.40287E+0,
1.35368E-2,2.99638E+0,1.52287E+0,
1.35468E-2,2.83638E+0,1.36287E+0,
1.35568E-2,2.99638E+0,1.48287E+0,
1.35668E-2,2.83638E+0,1.36287E+0,
1.35768E-2,2.99638E+0,1.48287E+0,
1.35868E-2,2.83638E+0,1.36287E+0,
1.35968E-2,2.99638E+0,1.48287E+0,
1.36068E-2,2.83638E+0,1.32287E+0,
1.36168E-2,2.99638E+0,1.44287E+0,
1.36268E-2,2.83638E+0,1.32287E+0,
1.36368E-2,3.07638E+0,1.44287E+0,
1.36468E-2,2.83638E+0,1.32287E+0,
1.36568E-2,3.07638E+0,1.44287E+0,
1.36668E-2,2.83638E+0,1.28287E+0,
1.36768E-2,3.07638E+0,1.44287E+0,
1.36868E-2,2.83638E+0,1.28287E+0,
1.36968E-2,3.07638E+0,1.40287E+0,
1.37069E-2,2.83638E+0,1.24287E+0,
1.37169E-2,3.07638E+0,1.40287E+0,
1.37269E-2,2.83638E+0,1.24287E+0,
1.37369E-2,3.07638E+0,1.36287E+0,
1.37469E-2,2.83638E+0,1.24287E+0,
1.37569E-2,3.07638E+0,1.36287E+0,
1.37669E-2,2.83638E+0,1.24287E+0,
1.37769E-2,3.07638E+0,1.36287E+0,
1.37869E-2,2.91638E+0,1.20287E+0,
1.37969E-2,3.15638E+0,1.32287E+0,
1.38069E-2,2.83638E+0,1.20287E+0,
1.38169E-2,3.07638E+0,1.32287E+0,
1.38269E-2,2.91638E+0,1.16287E+0,
1.38369E-2,3.07638E+0,1.32287E+0,
1.38469E-2,2.91638E+0,1.16287E+0,
1.38569E-2,3.07638E+0,1.28287E+0,
1.38669E-2,2.91638E+0,1.16287E+0,
1.38769E-2,3.07638E+0,1.28287E+0,
1.38869E-2,2.91638E+0,1.12287E+0,
1.38969E-2,3.07638E+0,1.24287E+0,
1.3907E-2,2.91638E+0,1.08287E+0,
1.3917E-2,3.07638E+0,1.24287E+0,
1.3927E-2,2.91638E+0,1.08287E+0,
1.3937E-2,3.15638E+0,1.24287E+0,
1.3947E-2,2.91638E+0,1.08287E+0,
1.3957E-2,3.15638E+0,1.20287E+0,
1.3967E-2,2.91638E+0,1.08287E+0,
1.3977E-2,3.15638E+0,1.20287E+0,
1.3987E-2,2.91638E+0,1.04287E+0,
1.3997E-2,3.15638E+0,1.20287E+0,
1.4007E-2,2.91638E+0,1.04287E+0,
1.4017E-2,3.15638E+0,1.16287E+0,
1.4027E-2,2.91638E+0,1.04287E+0,
1.4037E-2,3.15638E+0,1.12287E+0,
1.4047E-2,2.99638E+0,1.00287E+0,
1.4057E-2,3.15638E+0,1.12287E+0,
1.4067E-2,2.99638E+0,1.00287E+0,
1.4077E-2,3.15638E+0,1.08287E+0,
1.4087E-2,2.99638E+0,9.6287E-1,
1.4097E-2,3.15638E+0,1.08287E+0,
1.41071E-2,2.99638E+0,9.6287E-1,
1.41171E-2,3.15638E+0,1.08287E+0,
1.41271E-2,2.99638E+0,9.6287E-1,
1.41371E-2,3.15638E+0,1.04287E+0,
1.41471E-2,2.99638E+0,9.2287E-1,
1.41571E-2,3.23638E+0,1.04287E+0,
1.41671E-2,2.99638E+0,9.2287E-1,
1.41771E-2,3.23638E+0,1.04287E+0,
1.41871E-2,2.99638E+0,8.8287E-1,
1.41971E-2,3.23638E+0,1.00287E+0,
1.42071E-2,2.99638E+0,8.8287E-1,
1.42171E-2,3.23638E+0,1.00287E+0,
1.42271E-2,2.99638E+0,8.4287E-1,
1.42371E-2,3.23638E+0,1.00287E+0,
1.42471E-2,2.99638E+0,8.4287E-1,
1.42571E-2,3.23638E+0,9.6287E-1,
1.42671E-2,2.99638E+0,8.4287E-1,
1.42771E-2,3.23638E+0,9.6287E-1,
1.42871E-2,3.07638E+0,8.0287E-1,
1.42971E-2,3.23638E+0,9.2287E-1,
1.43072E-2,2.99638E+0,8.0287E-1,
1.43172E-2,3.23638E+0,9.2287E-1,
1.43272E-2,3.07638E+0,7.6287E-1,
1.43372E-2,3.23638E+0,8.8287E-1,
1.43472E-2,3.07638E+0,7.6287E-1,
1.43572E-2,3.23638E+0,8.8287E-1,
1.43672E-2,3.07638E+0,7.6287E-1,
1.43772E-2,3.23638E+0,8.4287E-1,
1.43872E-2,3.07638E+0,7.2287E-1,
1.43972E-2,3.23638E+0,8.4287E-1,
1.44072E-2,3.07638E+0,6.8287E-1,
1.44172E-2,3.23638E+0,8.4287E-1,
1.44272E-2,3.07638E+0,6.8287E-1,
1.44372E-2,3.23638E+0,8.0287E-1,
1.44472E-2,3.07638E+0,6.4287E-1,
1.44572E-2,3.31638E+0,7.6287E-1,
1.44672E-2,3.07638E+0,6.4287E-1,
1.44772E-2,3.31638E+0,7.6287E-1,
1.44872E-2,3.07638E+0,6.4287E-1,
1.44972E-2,3.31638E+0,7.6287E-1,
1.45073E-2,3.07638E+0,6.0287E-1,
1.45173E-2,3.31638E+0,7.2287E-1,
1.45273E-2,3.07638E+0,6.0287E-1,
1.45373E-2,3.31638E+0,7.2287E-1,
1.45473E-2,3.15638E+0,6.0287E-1,
1.45573E-2,3.31638E+0,6.8287E-1,
1.45673E-2,3.07638E+0,5.6287E-1,
1.45773E-2,3.31638E+0,6.8287E-1,
1.45873E-2,3.15638E+0,5.6287E-1,
1.45973E-2,3.31638E+0,6.8287E-1,
1.46073E-2,3.15638E+0,5.2287E-1,
1.46173E-2,3.31638E+0,6.4287E-1,
1.46273E-2,3.15638E+0,5.2287E-1,
1.46373E-2,3.31638E+0,6.4287E-1,
1.46473E-2,3.15638E+0,4.8287E-1,
1.46573E-2,3.39638E+0,6.0287E-1,
1.46673E-2,3.15638E+0,4.8287E-1,
1.46773E-2,3.39638E+0,6.0287E-1,
1.46873E-2,3.15638E+0,4.4287E-1,
1.46973E-2,3.39638E+0,6.0287E-1,
1.47074E-2,3.15638E+0,4.4287E-1,
1.47174E-2,3.39638E+0,5.6287E-1,
1.47274E-2,3.15638E+0,4.0287E-1,
1.47374E-2,3.39638E+0,5.2287E-1,
1.47474E-2,3.15638E+0,4.0287E-1,
1.47574E-2,3.39638E+0,5.2287E-1,
1.47674E-2,3.15638E+0,3.6287E-1,
1.47774E-2,3.39638E+0,4.8287E-1,
1.47874E-2,3.15638E+0,3.6287E-1,
1.47974E-2,3.39638E+0,4.8287E-1,
1.48074E-2,3.23638E+0,3.2287E-1,
1.48174E-2,3.39638E+0,4.8287E-1,
1.48274E-2,3.15638E+0,3.2287E-1,
1.48374E-2,3.39638E+0,4.4287E-1,
1.48474E-2,3.23638E+0,2.8287E-1,
1.48574E-2,3.39638E+0,4.4287E-1,
1.48674E-2,3.23638E+0,2.8287E-1,
1.48774E-2,3.39638E+0,4.0287E-1,
1.48874E-2,3.23638E+0,2.4287E-1,
1.48974E-2,3.47638E+0,4.0287E-1,
1.49075E-2,3.23638E+0,2.4287E-1,
1.49175E-2,3.47638E+0,4.0287E-1,
1.49275E-2,3.23638E+0,2.0287E-1,
1.49375E-2,3.47638E+0,3.6287E-1,
1.49475E-2,3.23638E+0,2.0287E-1,
1.49575E-2,3.47638E+0,3.2287E-1,
1.49675E-2,3.23638E+0,1.6287E-1,
1.49775E-2,3.47638E+0,3.2287E-1,
1.49875E-2,3.23638E+0,1.6287E-1,
1.49975E-2,3.47638E+0,2.8287E-1,
1.50075E-2,3.23638E+0,1.2287E-1,
1.50175E-2,3.47638E+0,2.8287E-1,
1.50275E-2,3.23638E+0,1.2287E-1,
1.50375E-2,3.47638E+0,2.4287E-1,
1.50475E-2,3.23638E+0,8.287E-2,
1.50575E-2,3.47638E+0,2.4287E-1,
1.50675E-2,3.23638E+0,8.287E-2,
1.50775E-2,3.47638E+0,2.0287E-1,
1.50875E-2,3.31638E+0,4.287E-2,
1.50975E-2,3.47638E+0,1.6287E-1,
1.51076E-2,3.31638E+0,4.287E-2,
1.51176E-2,3.47638E+0,1.6287E-1,
1.51276E-2,3.31638E+0,2.87E-3,
1.51376E-2,3.47638E+0,1.6287E-1,
1.51476E-2,3.31638E+0,2.87E-3,
1.51576E-2,3.47638E+0,1.2287E-1,
1.51676E-2,3.31638E+0,-3.713E-2,
1.51776E-2,3.47638E+0,1.2287E-1,
1.51876E-2,3.31638E+0,-3.713E-2,
1.51976E-2,3.47638E+0,8.287E-2,
1.52076E-2,3.31638E+0,-7.713E-2,
1.52176E-2,3.47638E+0,8.287E-2,
1.52276E-2,3.31638E+0,-7.713E-2,
1.52376E-2,3.47638E+0,4.287E-2,
1.52476E-2,3.31638E+0,-7.713E-2,
1.52576E-2,3.55638E+0,4.287E-2,
1.52676E-2,3.39638E+0,-1.1713E-1,
1.52776E-2,3.55638E+0,2.87E-3,
1.52876E-2,3.39638E+0,-1.5713E-1,
1.52976E-2,3.55638E+0,2.87E-3,
1.53077E-2,3.31638E+0,-1.5713E-1,
1.53177E-2,3.55638E+0,-3.713E-2,
1.53277E-2,3.39638E+0,-1.9713E-1,
1.53377E-2,3.55638E+0,-7.713E-2,
1.53477E-2,3.31638E+0,-1.9713E-1,
1.53577E-2,3.55638E+0,-7.713E-2,
1.53677E-2,3.39638E+0,-1.9713E-1,
1.53777E-2,3.55638E+0,-7.713E-2,
1.53877E-2,3.39638E+0,-2.3713E-1,
1.53977E-2,3.55638E+0,-1.1713E-1,
1.54077E-2,3.39638E+0,-2.7713E-1,
1.54177E-2,3.55638E+0,-1.1713E-1,
1.54277E-2,3.39638E+0,-2.7713E-1,
1.54377E-2,3.55638E+0,-1.1713E-1,
1.54477E-2,3.39638E+0,-3.1713E-1,
1.54577E-2,3.55638E+0,-1.5713E-1,
1.54677E-2,3.39638E+0,-3.1713E-1,
1.54777E-2,3.63638E+0,-1.9713E-1,
1.54877E-2,3.39638E+0,-3.1713E-1,
1.54977E-2,3.55638E+0,-1.9713E-1,
1.55078E-2,3.39638E+0,-3.5713E-1,
1.55178E-2,3.63638E+0,-1.9713E-1,
1.55278E-2,3.39638E+0,-3.9713E-1,
1.55378E-2,3.63638E+0,-2.7713E-1,
1.55478E-2,3.39638E+0,-3.9713E-1,
1.55578E-2,3.63638E+0,-2.7713E-1,
1.55678E-2,3.39638E+0,-4.3713E-1,
1.55778E-2,3.63638E+0,-2.7713E-1,
1.55878E-2,3.47638E+0,-4.3713E-1,
1.55978E-2,3.63638E+0,-3.1713E-1,
1.56078E-2,3.47638E+0,-4.7713E-1,
1.56178E-2,3.63638E+0,-3.5713E-1,
1.56278E-2,3.39638E+0,-4.7713E-1,
1.56378E-2,3.63638E+0,-3.5713E-1,
1.56478E-2,3.47638E+0,-5.1713E-1,
1.56578E-2,3.63638E+0,-3.9713E-1,
1.56678E-2,3.47638E+0,-5.1713E-1,
1.56778E-2,3.63638E+0,-3.9713E-1,
1.56878E-2,3.47638E+0,-5.5713E-1,
1.56978E-2,3.71638E+0,-4.3713E-1,
1.57079E-2,3.47638E+0,-5.5713E-1,
1.57179E-2,3.63638E+0,-4.3713E-1,
1.57279E-2,3.47638E+0,-5.9713E-1,
1.57379E-2,3.63638E+0,-4.3713E-1,
1.57479E-2,3.47638E+0,-6.3713E-1,
1.57579E-2,3.71638E+0,-4.7713E-1,
1.57679E-2,3.47638E+0,-6.3713E-1,
1.57779E-2,3.71638E+0,-5.1713E-1,
1.57879E-2,3.47638E+0,-6.3713E-1,
1.57979E-2,3.71638E+0,-5.1713E-1,
1.58079E-2,3.47638E+0,-6.7713E-1,
1.58179E-2,3.71638E+0,-5.5713E-1,
1.58279E-2,3.47638E+0,-6.7713E-1,
1.58379E-2,3.71638E+0,-5.5713E-1,
1.58479E-2,3.47638E+0,-7.1713E-1,
1.58579E-2,3.71638E+0,-5.9713E-1,
1.58679E-2,3.47638E+0,-7.1713E-1,
1.58779E-2,3.71638E+0,-5.9713E-1,
1.58879E-2,3.55638E+0,-7.5713E-1,
1.58979E-2,3.71638E+0,-6.3713E-1,
1.5908E-2,3.55638E+0,-7.9713E-1,
1.5918E-2,3.71638E+0,-6.3713E-1,
1.5928E-2,3.55638E+0,-7.9713E-1,
1.5938E-2,3.71638E+0,-6.7713E-1,
1.5948E-2,3.55638E+0,-8.3713E-1,
1.5958E-2,3.71638E+0,-6.7713E-1,
1.5968E-2,3.55638E+0,-8.3713E-1,
1.5978E-2,3.71638E+0,-7.1713E-1,
1.5988E-2,3.55638E+0,-8.7713E-1,
1.5998E-2,3.71638E+0,-7.1713E-1,
1.6008E-2,3.55638E+0,-8.7713E-1,
1.6018E-2,3.79638E+0,-7.5713E-1,
1.6028E-2,3.55638E+0,-9.1713E-1,
1.6038E-2,3.71638E+0,-7.9713E-1,
1.6048E-2,3.55638E+0,-9.1713E-1,
1.6058E-2,3.79638E+0,-7.9713E-1,
1.6068E-2,3.55638E+0,-9.5713E-1,
1.6078E-2,3.79638E+0,-8.3713E-1,
1.6088E-2,3.55638E+0,-9.5713E-1,
1.6098E-2,3.79638E+0,-8.3713E-1,
1.61081E-2,3.55638E+0,-9.9713E-1,
1.61181E-2,3.79638E+0,-8.7713E-1,
1.61281E-2,3.55638E+0,-9.9713E-1,
1.61381E-2,3.79638E+0,-8.7713E-1,
1.61481E-2,3.63638E+0,-1.03713E+0,
1.61581E-2,3.79638E+0,-9.1713E-1,
1.61681E-2,3.63638E+0,-1.03713E+0,
1.61781E-2,3.79638E+0,-9.1713E-1,
1.61881E-2,3.63638E+0,-1.07713E+0,
1.61981E-2,3.79638E+0,-9.5713E-1,
1.62081E-2,3.63638E+0,-1.07713E+0,
1.62181E-2,3.87638E+0,-9.5713E-1,
1.62281E-2,3.63638E+0,-1.11713E+0,
1.62381E-2,3.79638E+0,-9.9713E-1,
1.62481E-2,3.63638E+0,-1.15713E+0,
1.62581E-2,3.79638E+0,-9.9713E-1,
1.62681E-2,3.63638E+0,-1.15713E+0,
1.62781E-2,3.79638E+0,-1.03713E+0,
1.62881E-2,3.63638E+0,-1.15713E+0,
1.62981E-2,3.87638E+0,-1.03713E+0,
1.63082E-2,3.63638E+0,-1.19713E+0,
1.63182E-2,3.87638E+0,-1.07713E+0,
1.63282E-2,3.63638E+0,-1.19713E+0,
