x in Angstrom	y in Volt
6654,00000	12,78172
6654,20000	13,16748
6654,40000	12,51866
6654,60000	12,13140
6654,80000	12,91616
6655,00000	13,65108
6655,20000	14,35933
6655,40000	13,46984
6655,60000	13,58912
6655,80000	12,75640
6656,00000	11,82437
6656,20000	12,50267
6656,40000	13,25563
6656,60000	13,01968
6656,80000	12,89296
6657,00000	13,81302
6657,20000	13,70349
6657,40000	13,88664
6657,60000	14,11835
6657,80000	14,30346
6658,00000	12,60157
6658,20000	12,32839
6658,40000	12,20746
6658,60000	12,52192
6658,80000	12,32319
6659,00000	13,13438
6659,20000	13,02590
6659,40000	12,68015
6659,60000	11,87947
6659,80000	11,50871
6660,00000	11,64927
6660,20000	12,09166
6660,40000	12,57654
6660,60000	11,75032
6660,80000	12,97362
6661,00000	13,10658
6661,20000	13,02579
6661,40000	13,44137
6661,60000	13,82618
6661,80000	14,05790
6662,00000	14,37761
6662,20000	13,14549
6662,40000	11,94590
6662,60000	12,82625
6662,80000	12,88943
6663,00000	12,70306
6663,20000	11,76563
6663,40000	11,62333
6663,60000	12,58284
6663,80000	12,21457
6664,00000	12,11993
6664,20000	12,10424
6664,40000	12,79930
6664,60000	12,84565
6664,80000	13,52453
6665,00000	13,45461
6665,20000	12,93768
6665,40000	13,02319
6665,60000	12,47231
6665,80000	13,05229
6666,00000	13,02723
6666,20000	14,16160
6666,40000	13,75946
6666,60000	13,77907
6666,80000	12,99876
6667,00000	12,58783
6667,20000	13,24362
6667,40000	14,09448
6667,60000	13,12973
6667,80000	12,94519
6668,00000	12,87971
6668,20000	12,88808
6668,40000	12,67247
6668,60000	13,05703
6668,80000	12,55253
6669,00000	12,12347
6669,20000	11,72526
6669,40000	12,69536
6669,60000	13,39683
6669,80000	13,79529
6670,00000	13,46083
6670,20000	13,58793
6670,40000	13,68003
6670,60000	12,75712
6670,80000	12,76604
6671,00000	12,56411
6671,20000	13,62792
6671,40000	13,97427
6671,60000	13,46703
6671,80000	12,90363
6672,00000	12,47497
6672,20000	12,68268
6672,40000	13,47145
6672,60000	13,58304
6672,80000	13,36536
6673,00000	12,64643
6673,20000	12,68999
6673,40000	12,78777
6673,60000	12,84041
6673,80000	12,26807
6674,00000	12,45279
6674,20000	12,57694
6674,40000	11,75017
6674,60000	12,31864
6674,80000	13,09855
6675,00000	12,79521
6675,20000	12,97093
6675,40000	13,73574
6675,60000	13,63126
6675,80000	13,75420
6676,00000	13,39107
6676,20000	12,65011
6676,40000	13,28347
6676,60000	13,98636
6676,80000	13,64408
6677,00000	12,55966
6677,20000	13,09195
6677,40000	13,22468
6677,60000	13,10725
6677,80000	12,74530
6678,00000	12,87549
6678,20000	13,33175
6678,40000	13,45432
6678,60000	13,65892
6678,80000	12,26314
6679,00000	11,89755
6679,20000	12,59611
6679,40000	12,60218
6679,60000	12,48805
6679,80000	13,21287
6680,00000	13,51036
6680,20000	13,12012
6680,40000	12,95304
6680,60000	12,46844
6680,80000	12,82049
6681,00000	13,57322
6681,20000	12,67058
6681,40000	12,46763
6681,60000	12,60309
6681,80000	12,89085
6682,00000	12,59941
6682,20000	12,86153
6682,40000	12,49613
6682,60000	11,87072
6682,80000	12,21619
6683,00000	12,92424
6683,20000	12,60462
6683,40000	12,84192
6683,60000	12,43313
6683,80000	12,42974
6684,00000	12,78149
6684,20000	13,52345
6684,40000	13,31255
6684,60000	13,76290
6684,80000	13,35718
6685,00000	13,62313
6685,20000	13,03585
6685,40000	14,10362
6685,60000	13,27663
6685,80000	12,41802
6686,00000	12,71343
6686,20000	13,05428
6686,40000	12,89406
6686,60000	13,00673
6686,80000	12,54641
6687,00000	12,91888
6687,20000	13,90693
6687,40000	13,38738
6687,60000	12,25931
6687,80000	13,12662
6688,00000	13,24300
6688,20000	13,17165
6688,40000	13,54172
6688,60000	13,34976
6688,80000	13,05770
6689,00000	13,18637
6689,20000	12,54743
6689,40000	13,21928
6689,60000	12,91161
6689,80000	12,92045
6690,00000	13,06474
6690,20000	13,18023
6690,40000	12,17451
6690,60000	11,87782
6690,80000	13,27041
6691,00000	13,27729
6691,20000	13,12567
6691,40000	12,87684
6691,60000	13,74573
6691,80000	12,65841
6692,00000	12,17270
6692,20000	12,24161
6692,40000	12,82829
6692,60000	12,99303
6692,80000	14,00063
6693,00000	13,27716
6693,20000	13,48863
6693,40000	13,13337
6693,60000	14,34203
6693,80000	13,29270
6694,00000	13,78715
6694,20000	13,76634
6694,40000	12,91329
6694,60000	12,62674
6694,80000	12,51173
6695,00000	12,90477
6695,20000	12,64389
6695,40000	11,83886
6695,60000	11,87493
6695,80000	12,64906
6696,00000	12,73164
6696,20000	12,95935
6696,40000	13,67852
6696,60000	13,92601
6696,80000	13,43123
6697,00000	12,64045
6697,20000	12,69593
6697,40000	12,94907
6697,60000	12,46257
6697,80000	12,50460
6698,00000	12,62093
6698,20000	12,03416
6698,40000	12,20765
6698,60000	13,02302
6698,80000	13,07233
6699,00000	13,11862
6699,20000	12,38334
6699,40000	13,59739
6699,60000	13,63758
6699,80000	13,21082
6700,00000	12,96323
6700,20000	13,27314
6700,40000	13,82705
6700,60000	13,23667
6700,80000	13,02756
6701,00000	13,13959
6701,20000	12,41262
6701,40000	12,72502
6701,60000	12,81333
6701,80000	12,69971
6702,00000	12,53364
6702,20000	13,00283
6702,40000	13,32312
6702,60000	13,27262
6702,80000	12,44548
6703,00000	12,66121
6703,20000	12,56698
6703,40000	12,63232
6703,60000	12,34202
6703,80000	12,98528
6704,00000	12,46236
6704,20000	13,29570
6704,40000	13,57568
6704,60000	13,15165
6704,80000	12,48676
6705,00000	13,03096
6705,20000	13,37505
6705,40000	13,22904
6705,60000	12,89980
6705,80000	12,92659
6706,00000	13,20181
6706,20000	13,42061
6706,40000	12,67430
6706,60000	13,68593
6706,80000	13,82880
6707,00000	13,93237
6707,20000	13,72449
6707,40000	13,68291
6707,60000	14,62345
6707,80000	13,75504
6708,00000	13,60644
6708,20000	13,23557
6708,40000	12,82848
6708,60000	13,40318
6708,80000	13,38272
6709,00000	14,11438
6709,20000	13,68871
6709,40000	13,92484
6709,60000	13,29839
6709,80000	12,78892
6710,00000	13,46564
6710,20000	13,16943
6710,40000	13,71914
6710,60000	14,11414
6710,80000	13,98973
6711,00000	13,75637
6711,20000	12,90669
6711,40000	12,19062
6711,60000	12,59882
6711,80000	12,45933
6712,00000	12,56516
6712,20000	12,41083
6712,40000	12,73495
6712,60000	13,53226
6712,80000	14,78653
6713,00000	14,77170
6713,20000	13,03173
6713,40000	12,41721
6713,60000	13,68747
6713,80000	14,91804
6714,00000	13,60633
6714,20000	14,40482
6714,40000	13,58181
6714,60000	13,02737
6714,80000	14,13069
6715,00000	13,40890
6715,20000	13,80528
6715,40000	13,21000
6715,60000	12,59687
6715,80000	12,90635
6716,00000	12,66843
6716,20000	13,41955
6716,40000	13,37416
6716,60000	12,28146
6716,80000	12,73004
6717,00000	12,12080
6717,20000	12,65336
6717,40000	14,47949
6717,60000	13,58826
6717,80000	12,71641
6718,00000	11,87450
6718,20000	12,16293
6718,40000	12,85431
6718,60000	12,54971
6718,80000	13,05711
6719,00000	13,05287
6719,20000	12,94280
6719,40000	13,29514
6719,60000	13,88191
6719,80000	13,59054
6720,00000	13,29236
6720,20000	13,31037
6720,40000	12,71995
6720,60000	12,63226
6720,80000	13,20789
6721,00000	13,22679
6721,20000	12,75332
6721,40000	13,71842
6721,60000	13,57826
6721,80000	13,60259
6722,00000	13,35972
6722,20000	13,85916
6722,40000	13,67931
6722,60000	13,96815
6722,80000	13,00255
6723,00000	13,47399
6723,20000	13,75201
6723,40000	12,74286
6723,60000	12,96762
6723,80000	12,55539
6724,00000	13,56396
6724,20000	13,86139
6724,40000	14,50281
6724,60000	14,99857
6724,80000	14,33499
6725,00000	14,97372
6725,20000	15,93613
6725,40000	15,97040
6725,60000	15,36412
6725,80000	16,07427
6726,00000	14,98638
6726,20000	14,79821
6726,40000	14,50967
6726,60000	14,87861
6726,80000	14,99411
6727,00000	14,75271
6727,20000	14,80750
