Vernier Format 2
Bandlücke-Si2_Background.cmbl 26.09.2019 13:03:58 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

72	35,7823852017	0,00732601	0,129426	965,790256658	1,28288724333
72,5	35,1950235527	0,00610501	0,120879	952,003195322	1,30146621995
73	34,9988800357	0,00732601	0,126984	947,376789782	1,30782178048
73,5	34,4772558597	0,00488401	0,135531	935,019446464	1,32510612981
74	34,2159093207	0,00732601	0,139194	928,79890827	1,33398089615
74,5	33,6285476717	0,00732601	0,128205	914,748275969	1,35447098677
75	33,3677355837	0,013431	0,118437	908,478324418	1,36381900008
75,5	32,8455769567	0,00732601	0,130647	895,869133809	1,38301449759
76	32,5847648687	0,00488401	0,117216	889,543062098	1,39284993925
76,5	32,3234183297	0,00610501	0,118437	883,185538354	1,40287623177
77	31,8012597027	0,00732601	0,1221	870,428591468	1,4234366979
77,5	31,4752445927	0,00488401	0,128205	862,426934198	1,4366434429
78	31,0182889877	0,00732601	0,135531	851,164558612	1,45565271423
78,5	30,6922738777	0,00732601	0,115995	843,096279786	1,46958304728
79	30,1701152507	0,00732601	0,123321	830,11704583	1,49256060483
79,5	29,9093031627	0,00732601	0,128205	823,608184973	1,50435610355
80	29,3871445357	0,00488401	0,13431	810,525975895	1,52863700467
80,5	29,0605949747	0,00610501	0,141636	802,310291318	1,54429029941
81	28,8649859087	0,00610501	0,139194	797,376449999	1,55384573999
81,5	28,2776242597	0,00610501	0,130647	782,50582484	1,58337479501
82	28,0820151937	0,00732601	0,129426	777,535129399	1,59349713364
82,5	27,4946535447	0,00610501	0,118437	762,555232667	1,62480033829
83	27,2333070057	0,00610501	0,1221	755,864073082	1,63918361002
83,5	26,7116828297	0,00732601	0,13431	742,462240385	1,66877173357
84	26,4503362907	0,00732601	0,130647	735,724383243	1,6840545566
84,5	25,9939151367	0,00732601	0,112332	723,920619683	1,71151361947
85	25,6673655757	0,017094	0,108669	715,447303707	1,73178372967
85,5	25,4065534877	0,00854701	0,118437	708,663038988	1,7483626658
86	24,8843948607	0,00610501	0,119658	695,036621032	1,78263988185
