Vernier Format 2
Bandlücke-Ge.cmbl 26.09.2019 16:39:53 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

81	13,638655069	0,00732601	0,0769231	779,424247506	1,58963491829
81,5	13,05129342	0,00488401	0,028083	746,453624035	1,65984859622
82	12,855684354	0,00732601	0,0659341	735,455832786	1,68466948628
82,5	12,529134793	0,00610501	0,037851	717,077095909	1,72784768482
83	12,072179188	0,00610501	0,040293	691,31992717	1,7922237611
83,5	11,746164078	0,00732601	0,0549451	672,916494596	1,84123886091
84	11,289208473	0,00610501	0,043956	647,084984389	1,91474076805
84,5	10,963193363	0,00610501	0,0671551	628,630232376	1,97095197811
85	10,441034736	0,00610501	0,040293	599,030221434	2,06834305794
85,5	10,179688197	0,00732601	0,0781441	584,196231433	2,1208627056
86	9,658064021	0,00610501	0,0634921	554,552888637	2,23423234355
86,5	9,33151446	0,00610501	0,0708181	535,97187738	2,31168845287
87	9,070702372	0,00610501	0,045177	521,118862483	2,37757657456
87,5	8,548543745	0,00610501	0,0634921	491,350255779	2,52162278421
88	8,287197206	0,00610501	0,047619	476,435239035	2,60056330533
88,5	7,76557303	0,00610501	0,0561661	446,63687908	2,77406559564
89	7,504226491	0,00610501	0,021978	431,693093428	2,87009456223
89,5	6,982067864	0,00610501	0,0671551	401,809492503	3,08355084466
90	6,721255776	0,00610501	0,0561661	386,870333144	3,20262344732
90,5	6,133894127	0,00610501	0,032967	353,197730064	3,50795006462
91	5,938285061	0,00610501	0,041514	341,975328418	3,62306838254
91,5	5,350923412	0,00610501	0,047619	308,254032608	4,01941213719
92	5,155314346	0,00610501	0,039072	297,016462975	4,17148594252
92,5	4,567952697	0,010989	0,0683761	263,252771573	4,70650315511
93	4,306606158	0,00610501	0,0659341	248,220514049	4,99152942595
93,5	3,719244509	0,00610501	0,035409	214,417989112	5,77843307427
94	3,523635443	0,00610501	0,0573871	203,155556245	6,09877486443
94,5	3,197620333	0,00976801	0,0854701	184,379637668	6,71983097305
95	2,740664728	0,00610501	0,0586081	158,052661028	7,83915937853
95,5	2,47985264	0,00610501	0,040293	143,021655789	8,66302374393
96	1,892490991	0,00610501	0,0695971	109,160716696	11,3502369488
96,5	1,631144452	0,00732601	0,152625	94,0903939366	13,1681880388
97	1,108985825	0,0976801	0,30525	63,9750165773	19,3669351926
97,5	0,848173737	0,206349	0,344322	48,9305939948	25,321581016
98	0,32601511	0,126984	0,169719	18,8081861635	65,8755708408
98,5	0	0,010989	0,0537241	0	 
99	-0,456955605	0,00976801	0,0769231	-26,3621565044	-46,9991899104
99,5	-0,782970715	0,00610501	0,0634921	-45,1693177516	-27,4301242896
100	-1,23992632	0,00610501	0,0842491	-71,5275762844	-17,3219905435
100,5	-1,566475881	0,00610501	0,041514	-90,3610222919	-13,7116642616
101	-2,022897035	0,00732601	0,0561661	-116,679638954	-10,6188192825
101,5	-2,349446596	0,00610501	0,0793651	-135,505022373	-9,14357252818
102	-2,806402201	0,00610501	0,0512821	-161,84070907	-7,65567580071
102,5	-3,132417311	0,00610501	0,0573871	-180,623718149	-6,85956425155
103	-3,393229399	0,00610501	0,046398	-195,645944071	-6,33286831415
103,5	-3,980591048	0,00610501	0,0708181	-229,461414892	-5,39960062821
104	-4,176734565	0,00610501	0,0695971	-240,748556139	-5,1464483105
104,5	-4,764096214	0,00610501	0,040293	-274,531069072	-4,51315038472
105	-4,95970528	0,00610501	0,040293	-285,775431457	-4,33557214378
105,5	-5,547066929	0,00610501	0,0610501	-319,518698258	-3,8777073353
106	-5,807879017	0,00610501	0,0720391	-334,491504852	-3,70412994658
106,5	-6,330037644	0,00610501	0,0598291	-364,446660294	-3,39967445168
107	-6,52564671	0,00976801	0,0781441	-375,660685982	-3,29818915376
107,5	-7,113008359	0,00610501	0,0500611	-409,3065653	-3,0270709171
108	-7,374354898	0,00610501	0,047619	-424,263680376	-2,92035367935
108,5	-7,635166986	0,00732601	0,0671551	-439,181408367	-2,82115767288
109	-8,157325613	0,00732601	0,0818071	-469,019775989	-2,64167965495
109,5	-8,418137701	0,00610501	0,019536	-483,909256429	-2,56039739587
110	-8,940296328	0,00610501	0,0793651	-513,688286514	-2,4119685664
110,5	-9,201108416	0,00610501	0,032967	-528,546738932	-2,34416355024
111	-9,723267043	0,00732601	0,04884	-558,260870522	-2,21939251956
111,5	-10,049816604	0,00610501	0,04884	-576,820199404	-2,14798303055
